Id,Title,Summary,Date,Link,
9294,Famed designer Carolina Herrera says it's an honor to dress Melania Trump,Herrera was lauded for her 35 years of fashions at the event by Emmy Rossum and Seth Meyers^ among others.,07 Dec 2016,https://www.indiatoday.in/world/america/071216/famed-designer-carolina-herrera-says-its-an-honor-to-dress-melania-trump.html
9295,US lawmakers concerned over curb on Christian charity in India,It has been alleged that the Home Ministry and the Income Tax department have been harassing NGOs engaged in charity work^ in India.,07 Dec 2016,https://www.indiatoday.in/world/america/071216/us-lawmakers-concerned-over-curb-on-christian-charity-in-india.html
9296,US: Mistakenly sold lottery ticket earns couple USD1 million,State lottery officials say 70-year-old Dante Castillo usually picks his own numbers.,07 Dec 2016,https://www.indiatoday.in/world/america/071216/us-mistakenly-sold-lottery-ticket-earns-couple-usd1-million.html
9297,After winning online poll^ Modi shortlisted for Time's 'Person of the Year',Modi won the online readers' poll conducted by Time magazine for Person of the Year 2016^ the second time he emerged winner.,06 Dec 2016,https://www.indiatoday.in/world/america/061216/after-winning-online-poll-modi-shortlisted-for-times-person-of-the-year.html
9298,Death toll stands at 36 in Oakland warehouse fire,Officials said they would turn next to investigating the fire^ which erupted late Friday during a dance party.,06 Dec 2016,https://www.indiatoday.in/world/america/061216/death-toll-stands-at-36-in-oakland-warehouse-fire.html
9299,Trump calls for cancelling Boeing contract for Air Force One,In January this year^ the US Air Force placed contract with Boeing for replacing the current Air Force One Planes with a new Boeing 747.,06 Dec 2016,https://www.indiatoday.in/world/america/061216/trump-calls-for-cancelling-boeing-contract-for-air-force-one.html
9300,NYC mayor blames Trump^ hate speech for rise in hate crimes,The NYPD's Hate Crime Task Force has deemed 43 incidents possible hate crimes since Trump was elected a month ago.,06 Dec 2016,https://www.indiatoday.in/world/america/061216/nyc-mayor-blames-trump-hate-speech-for-rise-in-hate-crimes.html
9301,Trump heads back out on road for 'thank you' tour,There will be rallies in Iowa and Michigan as Trump barnstorms the country to salute his supporters who delivered victories in key states.,06 Dec 2016,https://www.indiatoday.in/world/america/061216/trump-heads-back-out-on-road-for-thank-you-tour.html
9302,Math a concern for US teens; science^ reading flat on test,US was below the international average in math and about average in science and reading on the PISA test.,06 Dec 2016,https://www.indiatoday.in/world/america/061216/math-a-concern-for-us-teens-science-reading-flat-on-test.html
9303,US seeks to reassure Beijing after Trump call with Taiwan leader,National Security Council officials spoke twice with Chinese officials to reassure them of US commitment to the One China policy.,06 Dec 2016,https://www.indiatoday.in/world/america/061216/us-seeks-to-reassure-beijing-after-trump-call-with-taiwan-leader.html
9304,US: Hijab-clad transit worker pushed down stairs^ called terrorist,Soha Salama^ who was wearing a hijab with her uniform^ was injured when she was pushed down the stairs at Grand Central Terminal by a man.,06 Dec 2016,https://www.indiatoday.in/world/america/061216/us-hijab-clad-transit-worker-pushed-down-stairs-called-terrorist.html
9305,Increased security on Los Angeles metro after bomb threat,The caller who spoke English said an explosive device would go off on Tuesday^ officials said.,06 Dec 2016,https://www.indiatoday.in/world/america/061216/increased-security-on-los-angeles-metro-after-bomb-threat.html
9306,Not a single dollar to Pak until action against Haqqani: US Congressman,Despite taking some USD 33 billion of US money since 9/11^ Pakistan has done little to go after Haqqani^ Ted Poe said.,06 Dec 2016,https://www.indiatoday.in/world/america/061216/not-a-single-dollar-to-pak-until-action-against-haqqani-us-congressman.html
9307,Donald Trump can help in solving world problems: Mike Pence,Trump can bring his extraordinary deal-making skills to bear on lessening tensions and solving problems in the world^ Mike Pence said.,06 Dec 2016,https://www.indiatoday.in/world/america/061216/donald-trump-can-help-in-solving-world-problems-mike-pence.html
9308,New York asks US government for $35 million in Donald Trump security costs,Trump has used the tower for years as his primary residence and the headquarters of his global business empire.,06 Dec 2016,https://www.indiatoday.in/world/america/061216/new-york-asks-us-government-for-35-million-in-donald-trump-security-costs.html
9309,Russia^ China veto UN resolution demanding Aleppo truce,A close ally of Syrian President Bashar al-Assad^ Moscow had expressed strong reservations about text^ subject of weeks of negotiations.,06 Dec 2016,https://www.indiatoday.in/world/america/061216/russia-china-veto-un-resolution-demanding-aleppo-truce.html
9310,Indian-origin man charged with stabbing wife to death in US,Prem Rampersaud^ who lives in Guyana^ is temporarily residing with a friend in Queens.,06 Dec 2016,https://www.indiatoday.in/world/america/061216/indian-origin-man-charged-with-stabbing-wife-to-death-in-us.html
9311,Trump appoints Ben Carson to his cabinet despite comparing him to a child abuser,Trump treated Carson harshly during the primary^ saying he had a 'pathological temper'.,06 Dec 2016,https://www.indiatoday.in/world/america/061216/trump-appoints-ben-carson-to-his-cabinet-despite-comparing-him-to-a-child-abuser.html
9312,'I am going to run in 2020': Biden says he will compete for White House,Biden decided to not seek the White House in 2015 and instead backed this year's eventual Democratic presidential nominee^ Hillary Clinton.,06 Dec 2016,https://www.indiatoday.in/world/america/061216/i-am-going-to-run-in-2020-biden-says-he-will-compete-for-white-house.html
9313,Venezuela to print 20^000-bolivar bank note to tackle economic crisis,The biggest denomination banknote currently in circulation is 100 bolivars -- worth fewer than 3 cents of a dollar at current market rates.,06 Dec 2016,https://www.indiatoday.in/world/america/061216/venezuela-to-print-20000-bolivar-bank-note-to-tackle-economic-crisis.html
9314,Georgia man gets life in prison for leaving son to die in hot car,An investigation revealed that Harris had made Internet searches about life without children and how to survive prison.,06 Dec 2016,https://www.indiatoday.in/world/america/061216/georgia-man-gets-life-in-prison-for-leaving-son-to-die-in-hot-car.html
9315,Wrap-up: Trump keeps all guessing on his team,President-elect has stuck to his unorthodox style while picking up his team.,06 Dec 2016,https://www.indiatoday.in/world/america/061216/wrap-up-trump-keeps-all-guessing-on-his-team.html
9316,Flight attendants demand full recall of new uniforms in US,Complaints about itching^ rashes^ headaches and hives surfaced within the first few weeks of the uniform roll-out^ a US daily reported.,05 Dec 2016,https://www.indiatoday.in/world/america/051216/flight-attendants-demand-full-recall-of-new-uniforms-in-us.html
9317,Baby's first flight: US woman gives birth while on airplane,Medical personnel who were on the flight helped with the delivery^ and the family was taken to an area hospital when the plane landed.,05 Dec 2016,https://www.indiatoday.in/world/america/051216/babys-first-flight-us-woman-gives-birth-while-on-airplane.html
9318,Trump has broad power to implement immigration policies: legal experts,More deportations would require more staff at every level of the system to investigate^ apprehend and process those targeted.,05 Dec 2016,https://www.indiatoday.in/world/america/051216/trump-has-broad-power-to-implement-immigration-policies-legal-experts.html
9319,Muslim man's restaurant attacked twice in US in alleged hate attack,Asad Khan said his eatery was covered in bacon and he has also received five threatening calls telling him to go back to Pakistan.,05 Dec 2016,https://www.indiatoday.in/world/america/051216/muslim-mans-restaurant-attacked-twice-in-us-in-alleged-hate-attack.html
9320,Donald Trump names Carson as housing secretary,Ben Carson is the retired neurosurgeon who challenged Trump for the Republican nomination.,05 Dec 2016,https://www.indiatoday.in/world/america/051216/donald-trump-names-carson-as-housing-secretary.html
9321,Do not expect pardon from Barack Obama: Edward Snowden,Snowden leaked thousands of classified documents to the press in 2013 which revealed the vast scope of US surveillance post 9/11 attacks.,05 Dec 2016,https://www.indiatoday.in/world/america/051216/does-not-expect-pardon-from-barack-obama-edward-snowden.html
9322,Female American jihadists play critical role in terror: Study,Within the wider movement^ US women served as plotters^ supporters^ and travellers. The study examined 25 cases from Jan 2011- Sept 2016.,05 Dec 2016,https://www.indiatoday.in/world/america/051216/female-american-jihadists-play-critical-role-in-terror-study.html
9323,After Castro death^ Raul successor waits in the wings,The man in line for the job is VP Miguel Diaz-Canel^ who is outside the small circle of guerrilla war veterans and not a family member.,05 Dec 2016,https://www.indiatoday.in/world/america/051216/after-castro-death-raul-successor-waits-in-the-wings.html
9324,Plot to attack US Capitol: Ohio man to be sentenced soon,He pleaded guilty to three charges including attempted murder of US officials and employees.,05 Dec 2016,https://www.indiatoday.in/world/america/051216/plot-to-attack-us-capitol-ohio-man-to-be-sentenced-soon.html
9325,Texas teacher has sex with 16-year-old student^ calls off her wedding,Ferguson also sent some of her nude selfies to the teenager and even provided alcohol for games of beer pong^ turning it into sex sessions.,05 Dec 2016,https://www.indiatoday.in/world/america/051216/texas-teacher-has-sex-with-16-year-old-student-calls-of-her-wedding.html
9326,Judge orders Michigan vote recount to begin today noon,Republican Donald Trump defeated Democrat Hillary Clinton by 10^704 votes^ or two-tenths of a percentage point^ in Michigan.,05 Dec 2016,https://www.indiatoday.in/world/america/051216/judge-orders-michigan-vote-recount-to-begin-today-noon.html
9327,Fake news story led gunman to popular DC pizzeria: police,According to police^ the gunmen told police he'd come to the restaurant to self-investigate a fictitious conspiracy theory about Hillary.,05 Dec 2016,https://www.indiatoday.in/world/america/051216/fake-news-story-led-gunman-to-popular-dc-pizzeria-police.html
9328,Argentina: Kid escapes death after getting onto tracks in front of oncoming train,The child's mother had reportedly hoped to avoid paying the fair at the station by walking along the track^ but failed to notice the train.,05 Dec 2016,https://www.indiatoday.in/world/america/051216/argentina-kid-escapes-death-after-getting-onto-tracks-in-front-of-oncoming-train.html
9329,Hijab-clad Muslim cop called 'ISIS'^ harassed in US,Officer Elsokary was touted as a hero by NY mayor after she ran into a burning building to save an elderly man and baby girl in April 2014.,05 Dec 2016,https://www.indiatoday.in/world/america/051216/hijab-clad-muslim-cop-called-isis-harassed-in-us.html
9330,Indian Embassy in US to hold open house on visa-related issues,Indian embassy and its consulates will address the grievances of people on issues related to visa^ passport and OCI card.,05 Dec 2016,https://www.indiatoday.in/world/america/051216/indian-embassy-in-us-to-hold-open-house-on-visa-related-issues.html
9331,Narendra Modi wins online reader's poll for TIME Person of the Year,Modi had been in the lead in this yearâs online poll and according to the initial votes cast^ he had got 21 per cent voting in his favour.,05 Dec 2016,https://www.indiatoday.in/world/america/051216/narendra-modi-wins-online-readers-poll-for-time-person-of-the-year.html
9332,US: Male prostitute chops off man's penis^ leaves him for dead,The accused admitted that he chopped of the victimâs penis with scissors.,05 Dec 2016,https://www.indiatoday.in/world/america/051216/us-male-prostitute-chops-off-mans-penis-leaves-him-for-dead.html
9333,UN to vote on Aleppo ceasefire resolution today: diplomats,The resolution envisages the temporary ceasefire developing into a cessation of hostilities across Syria.,05 Dec 2016,https://www.indiatoday.in/world/america/051216/un-to-vote-on-aleppo-ceasefire-resolution-today-diplomats.html
9334,Donald Trump picks Twitter fight with China,Trump accused the Asian giant of currency manipulation and military expansionism in the South China Sea.,05 Dec 2016,https://www.indiatoday.in/world/america/051216/donald-trump-picks-twitter-fight-with-china.html
9335,Doctor in US fired for calling Michelle 'monkey face','Monkey face and poor ebonic English!!! There! I feel better and am still not racist!!! Just calling it like it is!' she wrote on Facebook.,04 Dec 2016,https://www.indiatoday.in/world/america/041216/doctor-in-us-fired-for-calling-michelle-monkey-face.html
9336,Hijab-clad teen attacked by drunk men screaming 'Trump' on US subway,Three men attempted to rip off Yasmin Seweid's hijab^ calling the 18-year-old student a 'terrorist'.,04 Dec 2016,https://www.indiatoday.in/world/america/041216/hijab-clad-teen-attacked-by-drunk-men-screaming-trump-on-us-subway.html
9337,Indo-US ties will be even better under Trump: Ambassador Richard Verma,Verma^ who is on a six-day trip of Northeast India^ arrived in Tripura capital Agartala on his maiden visit on Saturday.,04 Dec 2016,https://www.indiatoday.in/world/america/041216/indo-us-ties-will-be-even-better-under-trump-ambassador-richard-verma.html
9338,India^ US defence relationship is the closest ever: Ashton Carter,Our two nations are exercising together by air^ land^ and sea like never before^ said the US Defence Secretary.,04 Dec 2016,https://www.indiatoday.in/world/america/041216/india-us-defence-relationship-is-the-closest-ever-ashton-carter.html
9339,Cuba to ban naming monuments after Castro in bid to avoid personality cult,Fidel Castro^ who died November 25 at 90 years old^ kept his name off public sites during his time in office.,04 Dec 2016,https://www.indiatoday.in/world/america/041216/cuba-to-ban-naming-monuments-after-castro-in-bid-to-avoid-personality-cult.html
9340,Up to 40 feared dead in inferno at California rave party,It was not immediately known what sparked the inferno at the EDM party attended by an estimated 50 to 100 people.,04 Dec 2016,https://www.indiatoday.in/world/america/041216/up-to-40-feared-dead-in-inferno-at-california-rave-party.html
9341,At least 9 dead^ 13 missing in California warehouse fire,At least70 people were at the Golden Donna's 100% Silk West Coast tour event^ media reports said.,03 Dec 2016,https://www.indiatoday.in/world/america/031216/at-least-9-dead-13-missing-in-california-warehouse-fire.html
9342,White House reaffirms One China policy after Trump calls Taiwan leader,President-elect Donald Trump risked Chinese ire by calling the leader of Taiwan^ in a break with US norms..,03 Dec 2016,https://www.indiatoday.in/world/america/031216/white-house-reaffirms-one-china-policy-after-trump-calls-taiwan-leader.html
9343,Ohio University campus attack could be latest terror case in heartland state,A research shows someone living a seemingly normal life can be derailed in just days or weeks.,03 Dec 2016,https://www.indiatoday.in/world/america/031216/ohio-university-campus-attack-could-be-latest-terror-case-in-heartland-state.html
9344,100^000 New Yorkers sign petition to send Melania Trump out of New York,US citizens are against the huge amount paid by New York Taxpayers for Melaniaâs security in Trump Tower,03 Dec 2016,https://www.indiatoday.in/world/america/031216/100000-new-yorkers-sign-petition-to-send-melania-trump-out-of-new-york.html
9345,US warns crackdown in Myanmar could radicalise Rohingya,A security crackdown by Myanmar troops has displaced tens of thousands Rohingya Muslims and left an unknown number dead.,03 Dec 2016,https://www.indiatoday.in/world/america/031216/us-warns-crackdown-in-myanmar-could-radicalise-rohingya.html
9346,For Russia^ Trump presidency offers hope of sanctions relief,For Putin sanctions relief is a gateway to the ultimate goal of establishing Russia as the political and economic equivalent of the US.,03 Dec 2016,https://www.indiatoday.in/world/america/031216/for-russia-trump-presidency-offers-hope-of-sanctions-relief.html
9347,Man stabbed to death on California university campus,Police said the victim was possibly a member of the University of Southern California faculty.,03 Dec 2016,https://www.indiatoday.in/world/america/031216/man-stabbed-to-death-on-california-university-campus.html
9348,4 major world cities pledge to eliminate diesel vehicles,There are 2^500 deaths per year in Paris attributable to air pollution.,03 Dec 2016,https://www.indiatoday.in/world/america/031216/4-major-world-cities-pledge-to-eliminate-diesel-vehicles.html
9349,Cyberbullied for her weight^ US teen shoots herself in front of family,After she shot herself^ Brandy was taken to a local hospital where she was pronounced dead.,03 Dec 2016,https://www.indiatoday.in/world/america/031216/cyberbullied-for-her-weight-us-teen-shoots-herself-in-front-of-family.html
9350,US mom who injected feces into son's IV bag charged with attempted murder,Her 15-year-old son was undergoing treatment for leukaemia at Indianapolis' Riley Hospital for Children.,03 Dec 2016,https://www.indiatoday.in/world/america/031216/us-mom-who-injected-feces-into-sons-iv-bag-charged-with-attempted-murder.html
9351,New York City seeks US funds for $1 million daily security costs for Trump,City officials have estimated the security cost would total over $1 billion during his four-year term as president.,03 Dec 2016,https://www.indiatoday.in/world/america/031216/new-york-city-seeks-us-funds-for-1-million-daily-security-costs-for-trump.html
9352,Hostages safe in Paris armed robbery^ thief on the run: police,The robber had attacked Asieland travel agency^ trapping several people inside.,03 Dec 2016,https://www.indiatoday.in/world/america/031216/hostages-safe-in-paris-armed-robbery-thief-on-the-run-police.html
9353,Health care act is law^ US can't go backward: Barack Obama,Republicans have tried for years to repeal the law and chances of success increased with victory of Trump^ whoâs called the law a disaster.,03 Dec 2016,https://www.indiatoday.in/world/america/031216/health-care-act-is-law-us-cant-go-backward-barack-obama.html
9354,Obama expected to sign Iran Sanctions Act extension into law: White House,Iran had on Friday threatened to retaliate^ saying it violated last year's deal with 6 major powers that curbed its nuclear program.,03 Dec 2016,https://www.indiatoday.in/world/america/031216/obama-expected-to-sign-iran-sanctions-act-extension-into-law-white-house.html
9355,Indian national pleads guilty to visa fraud in US,An Indian businessman in the US has pleaded guilty to committing a visa fraud by enrolling foreign nationals at a college.,03 Dec 2016,https://www.indiatoday.in/world/america/031216/indian-national-pleads-guilty-to-visa-fraud-in-us.html
9356,Trump picks retired General James Mattis to lead Pentagon,The selection raises questions about increased military influence in a job designed to ensure civilian control of the armed forces.,02 Dec 2016,https://www.indiatoday.in/world/america/021216/trump-picks-retired-general-james-mattis-to-lead-pentagon.html
9357,Shoe bomber sentenced to life in prison says he can't pay $250^000 fine,Reid tried to set off the bomb on a Paris-to-Miami American Airlines flight which was then diverted to Boston.,02 Dec 2016,https://www.indiatoday.in/world/america/021216/shoe-bomber-sentenced-to-life-in-prison-says-he-cant-pay-250000-fine.html
9358,âFalse is goodâ: 18-year-old Macedonian shows how fake news is done,BuzzFeed News identified Vales as a hub of the fake news industry seeding sensationalised or falsified information across Facebook.,02 Dec 2016,https://www.indiatoday.in/world/america/021216/false-is-good-18-year-old-macedonian-shows-how-fake-news-is-done.html
9359,Ohio State knife attacker buried as relatives remain stunned,Columbus police and the FBI say Artan had posted a series of Facebook rants in which he railed against U.S. intervention in Muslim lands.,02 Dec 2016,https://www.indiatoday.in/world/america/021216/ohio-state-knife-attacker-buried-as-relatives-remain-stunned.html
9360,'Not my image': Designer Tom Ford refuses to dress Melania Trump,Asked if Melania Trump should wear expensive clothes^ Ford replied^ 'I'm going to leave that to Melania.',02 Dec 2016,https://www.indiatoday.in/world/america/021216/not-my-image-designer-tom-ford-refuses-to-dress-melania-trump.html
9361,Colorado mother^ two sons found dead^ cops suspect murder-suicide,The woman had bought a  handgun hours before she and her two young sons were found fatally shot inside the family's minivan.,02 Dec 2016,https://www.indiatoday.in/world/america/021216/colorado-mother-two-sons-found-dead-cops-suspect-murder-suicide.html
9362,Trump takes populist message to US heartland in âthank youâ tour,During the tour^ he promised to return manufacturing jobs to American workers and vowed to shut US borders to some Middle East migrants.,02 Dec 2016,https://www.indiatoday.in/world/america/021216/trump-takes-populist-message-to-us-heartland-in-thank-you-tour.html
9363,San Bernardino marks one-year anniversary of shooting that killed 14,On Friday^ the victims will be remembered with a ceremony at a San Bernardino blood bank^ a 14-mile (23 km) bicycle ride.,02 Dec 2016,https://www.indiatoday.in/world/america/021216/san-bernardino-marks-one-year-anniversary-of-shooting-that-killed-14.html
9364,British fighters to overfly South China Sea; carriers in Pacific after 2020: envoy,Trump has said he plans to build up US military^ and advisers have said he will pursue a policy of 'peace through strength" in the Pacific'.,02 Dec 2016,https://www.indiatoday.in/world/america/021216/british-fighters-to-overfly-south-china-sea-carriers-in-pacific-after-2020-envoy.html
9365,Donald Trump's conversation with Nawaz Sharif 'ignorant': US media,Forbes magazine said Trump's conversation sends a message that he has no awareness of the issues between the US^ Pakistan and India.,02 Dec 2016,https://www.indiatoday.in/world/america/021216/donald-trumps-conversation-with-nawaz-sharif-ignorant-us-media.html
9366,Donald Trump pledges to do 'everything' to keep terrorism out of US,In his speech^ Trump called Americans to unite^ saying the country had no choice but to come together and reject bigotry.,02 Dec 2016,https://www.indiatoday.in/world/america/021216/donald-trump-pledges-to-do-everything-to-keep-terrorism-out-of-us.html
9367,Donald Trump unlikely to 'insert' himself in Kashmir issue: Expert,Pakistan said that Trump had offered to play 'any role' in helping Pak address its issues^ which it claimed was reference to Kashmir.,02 Dec 2016,https://www.indiatoday.in/world/america/021216/trump-unlikely-to-insert-himself-in-kashmir-issue-expert.html
9368,Trump to nominate retired Marine Corps James Mattis for defence secretary,Mattis^ 66^ is a Marine Corps general who retired in 2013 after serving as the commander of the U.S. Central Command.,02 Dec 2016,https://www.indiatoday.in/world/america/021216/trump-to-nominate-retired-marine-corps-james-mattis-for-defence-secretary.html
9369,Companies leaving US will now face consequences: Donald Trump,During the presidential campaign^ the Republican billionaire threatened to slap tariffs on firms that decamped for places like Mexico.,02 Dec 2016,https://www.indiatoday.in/world/america/021216/companies-leaving-us-will-now-face-severe-consequences-donald-trump.html
9370,Bank robbery suspect holds several hostages in US bank,Jacksonville Sheriff's Office spokeswoman Melissa Bujeda said an unknown number of hostages were inside the Community First Credit Union.,02 Dec 2016,https://www.indiatoday.in/world/america/021216/bank-robbery-suspect-holds-several-hostages-in-us-bank.html
9371,Doubt over Donald Trumpâs praise for Nawaz Sharif,Pakistan says US Prez-elect termed Sharif as âterrificâ.,02 Dec 2016,https://www.indiatoday.in/world/america/021216/doubt-over-donald-trumps-praise-for-nawaz-sharif.html
9372,Colombia Congress ratifies peace accord with rebels,President Juan Manuel Santos has said there wonât be a second referendum.,02 Dec 2016,https://www.indiatoday.in/world/america/021216/colombia-congress-ratifies-peace-accord-with-rebels.html
9373,UN slaps new sanctions on North Korea to slash cash from exports,North Korea rejected the resolution as yet another conspiracy masterminded by the United States to deny its sovereignty.,01 Dec 2016,https://www.indiatoday.in/world/america/011216/un-slaps-new-sanctions-on-north-korea-to-slash-cash-from-exports.html
9374,Steven Mnuchin played key role in 'Ab ki baar Trump sarkar' campaign,Donald Trump received a net gain of 1.7 million Hindu votes.,01 Dec 2016,https://www.indiatoday.in/world/america/011216/steven-mnuchin-played-key-role-in-ab-ki-baar-trump-sarkar-campaign.html
9375,'I killed my two children': Indiana mom stabs her kids to death^ arrested,Worley told police officers she used a combat knife to kill the children and stab herself.,01 Dec 2016,https://www.indiatoday.in/world/america/011216/i-killed-my-two-children-indiana-mom-stabs-her-kids-to-death-arrested.html
9376,US universities press Trump to backtrack on deporting thousands,Nicknamed âDreamers^â there are estimated 1.2 million young people who were brought to the United States illegally as children.,01 Dec 2016,https://www.indiatoday.in/world/america/011216/us-universities-press-trump-to-backtrack-on-deporting-thousands.html
9377,Victims' families oppose bid to alter Sept 11 law^ seek Trump's support,They said the adjustment proposed by two Republican senators would 'effectively gut' the Justice Against Sponsors of Terrorism Act.,01 Dec 2016,https://www.indiatoday.in/world/america/011216/victims-families-oppose-bid-to-alter-sept-11-law-seek-trumps-support.html
9378,Aadhaar critical step in enabling fairer access to all people: UN,Aadhaar has tremendous potential to foster inclusion by giving all people^ including the poorest and most marginalised^ UN report said.,01 Dec 2016,https://www.indiatoday.in/world/america/011216/aadhaar-critical-step-in-enabling-fairer-access-to-all-people-un.html
9379,Presidential election recount set to begin in Wisconsin,Almost no one expects Stein's push for recounts in Wisconsin^ Michigan and Pennsylvania to result in a Clinton victory over Trump.,01 Dec 2016,https://www.indiatoday.in/world/america/011216/presidential-election-recount-set-to-begin-in-wisconsin.html
9380,Ohio State knife attacker was a 'nice guy' but unknown to many,Abdul Razak Ali Artan was shot to death by a university police officer when he refused to drop his knife during Monday's attack.,01 Dec 2016,https://www.indiatoday.in/world/america/011216/ohio-state-knife-attacker-was-a-nice-guy-but-unknown-to-many.html
9381,Fidel Castro's ashes reunited with 'Che' Guevara,After two days of tributes in Havana^ hundreds of thousands of flag-waving Cubans lined the streets to bid farewell on Wednesday morning.,01 Dec 2016,https://www.indiatoday.in/world/america/011216/fidel-castros-ashes-reunited-with-che-guevara.html
9382,Pakistan's diplomatic missions in US hit by fake twitter accounts,The fake twitter accounts alleged that the two consulates were raided by US agencies in connection with the Ohio terror attack.,01 Dec 2016,https://www.indiatoday.in/world/america/011216/pakistans-diplomatic-missions-in-us-hit-by-fake-twitter-accounts.html
9383,Ohio State knife attacker 'nice guy' but unknown to many,Those who knew him say he always said hello to his neighbours in the low-rent apartment complex where he lived with his mother and siblings.,01 Dec 2016,https://www.indiatoday.in/world/america/011216/ohio-state-knife-attacker-nice-guy-but-unknown-to-many.html
9384,Ohio State attacker may have been inspired by overseas militants: FBI,The attacker^ Abdul Razak Ali Artan^ plowed into pedestrians with a car and sprung from the vehicle to stab other victims on Monday.,01 Dec 2016,https://www.indiatoday.in/world/america/011216/ohio-state-attacker-may-have-been-inspired-by-overseas-militants-fbi.html
9385,US Congress seeks major defence partner recognition for India,It asks to conduct an assessment of the capabilities India possesses to support and carry out military operations of mutual interest.,01 Dec 2016,https://www.indiatoday.in/world/america/011216/us-congress-seeks-major-defence-partner-recognition-for-india.html
9386,150-year-old laws of war completely disregarded in Syria^ says UN,UN Humanitarian Chief Stephen O'Brien said 25^000 people^ most of them women and children^ have been displaced from their homes over 4 days.,01 Dec 2016,https://www.indiatoday.in/world/america/011216/150-year-old-laws-of-war-completely-disregarded-in-syria-says-un.html
9387,Pakistan is 'amazing'^ ready to help them solve any problem: Trump,Trump made these remarks as Pakistan PM Sharif called him to congratulate on his recent victory.,01 Dec 2016,https://www.indiatoday.in/world/america/011216/ready-to-help-pakistan-solve-any-outstanding-problems-donald-trump.html
9388,Donald Trump vows to quit business,Says presidency is far more important.,01 Dec 2016,https://www.indiatoday.in/world/america/011216/donald-trump-vows-to-quit-business.html
9389,Colombian authorities probe plane crash that killed 71,Authorities also said they were not ruling out the possibility the aircraft ran out of fuel minutes before it was to land at the airport.,30 Nov 2016,https://www.indiatoday.in/world/america/301116/colombian-authorities-probe-plane-crash-that-killed-71.html
9390,UN Security Council strengthens North Korea sanctions,The resolution aims to curb North Korea's coal exports^ the top external revenue source for the impoverished state by more than 60 percent.,30 Nov 2016,https://www.indiatoday.in/world/america/301116/un-security-council-strengthens-north-korea-sanctions.html
9391,Stepping out of business empire to focus on presidency: Donald Trump,He said legal docs are being crafted which take him completely out of business operations^ saying presidency is far more important task.,30 Nov 2016,https://www.indiatoday.in/world/america/301116/donald-trump-says-hes-stepping-out-of-his-business-empire.html
9392,Cubans line streets as Fidel Castro's ashes begin journey,A caravan carrying the ashes was scheduled to leave the capital's Plaza of the Revolution after 7 am for a journey from Havana to Santiago.,30 Nov 2016,https://www.indiatoday.in/world/america/301116/cubans-line-streets-as-fidel-castros-ashes-begin-journey.html
9393,Candlelight dinner with Donald Trump costs $1 million,The supporters will get a slew of special perks^ including 8 tickets to a candlelight dinner that will feature special appearances by Trump.,30 Nov 2016,https://www.indiatoday.in/world/america/301116/candlelight-dinner-with-trump-costs-usd-1-million.html
9394,Man gets 25 years in murder of grandson of Monster.com founder,Authorities say 18-year-old Dylan McKelvey was found dead in an Indiantown field in March 2014.,30 Nov 2016,https://www.indiatoday.in/world/america/301116/man-gets-25-years-in-murder-of-grandson-of-monstercom-founder.html
9395,Michelle will never run for office: Barack Obama,Obama has said many times that his wife has no appetite for her own political career.,30 Nov 2016,https://www.indiatoday.in/world/america/301116/michelle-will-never-run-for-office-barack-obama.html
9396,Donald Trump flag-burning tweet leads activists to burn some flags in New York,Trump's tweet suggested that burning the US flag should be punishable by a year in jail or a revocation of citizenship.,30 Nov 2016,https://www.indiatoday.in/world/america/301116/trump-flag-burning-tweet-leads-activists-to-burn-some-flags-in-new-york.html
9397,Tearing up Iran deal would be folly: Outgoing CIA Director John Brennan,It could lead to a weapons program inside of Iran that could lead other states in the region to embark on their own programs^ Brennan said.,30 Nov 2016,https://www.indiatoday.in/world/america/301116/tearing-up-iran-deal-would-be-folly-outgoing-cia-director-john-brennan.html
9398,Ohio knife attacker was ISIS jihadist^ claims jihadist group,'He carried out the operation in response to calls to target citizens of international coalition countries^' ISISâ news agency said.,30 Nov 2016,https://www.indiatoday.in/world/america/301116/ohio-knife-attacker-was-isis-jihadist-claims-jihadist-group.html
9399,Ohio State University attacker stewed over treatment of fellow Muslims,Law enforcement officials have not identified a motive for the Ohio State violence but have suggested terrorism as a possibility.,30 Nov 2016,https://www.indiatoday.in/world/america/301116/ohio-state-university-attacker-stewed-over-treatment-of-fellow-muslims.html
9400,Canada PM approves controversial pipeline to Pacific Coast,However^ he rejected Enbridge's Northern Gateway pipeline to Kitimat^ B.C.,30 Nov 2016,https://www.indiatoday.in/world/america/301116/canada-pm-approves-controversial-pipeline-to-pacific-coast.html
9401,US: India citizen in Nevada pleads guilty to plotting terror attacks,Balwinder Singh^ who received asylum in US and lived in Nevada^ could get up to 15 years in federal prison and deported after released.,30 Nov 2016,https://www.indiatoday.in/world/america/301116/us-india-citizen-in-nevada-pleads-guilty-to-terrorism-conspiracy.html
9402,US girl 'stabs' boyfriend who drank her blood during vampire talk,On Nov 23^ Police found the couple^ a heart drawn in blood on a living room wall^ and 'I'm sorry' scrawled in blood.,30 Nov 2016,https://www.indiatoday.in/world/america/301116/us-19-year-old-accused-of-stabbing-boyfriend-who-drank-her-blood.html
